37	0.229764	-0.617820	0.752002	10.828675	0.861944	-0.229635	-0.452017	-47.351208	0.451951	0.752041	0.479765	874.943970	
38	0.233402	-0.606776	0.759834	13.298759	0.861724	-0.232960	-0.450734	-50.714500	0.450505	0.759969	0.468500	868.172546	
39	0.241287	-0.598665	0.763794	16.418819	0.856030	-0.239461	-0.458116	-54.962955	0.457157	0.764368	0.454696	861.439636	
40	0.235752	-0.605455	0.760162	20.558788	0.853628	-0.244842	-0.459751	-57.705494	0.464477	0.757282	0.459112	857.641052	
41	0.249290	-0.587104	0.770172	24.997742	0.853526	-0.242539	-0.461158	-59.063141	0.457544	0.772323	0.440646	849.559875	
42	0.243439	-0.581938	0.775943	29.736294	0.851419	-0.254970	-0.458340	-61.336693	0.464567	0.772229	0.433403	843.933960	
43	0.246854	-0.569477	0.784067	34.885540	0.846566	-0.267013	-0.460466	-63.355801	0.471581	0.777431	0.416186	836.315063	
44	0.230641	-0.581442	0.780212	40.534584	0.844110	-0.279302	-0.457677	-63.153404	0.484027	0.764143	0.426383	831.738037	
45	0.233729	-0.565930	0.790630	45.287312	0.841385	-0.289796	-0.456168	-60.900501	0.487280	0.771843	0.408430	824.494324	
46	0.238215	-0.549652	0.800710	50.450932	0.841763	-0.294389	-0.452514	-56.984249	0.484445	0.781804	0.392549	817.316956	
47	0.241370	-0.536215	0.808835	55.632057	0.842501	-0.297840	-0.448869	-53.635799	0.481593	0.789788	0.379872	815.595825	
48	0.234837	-0.534072	0.812170	59.661858	0.845894	-0.299339	-0.441428	-52.808884	0.478868	0.790673	0.381472	809.991455	
49	0.239336	-0.522077	0.818630	63.509544	0.844117	-0.304741	-0.441134	-53.454739	0.479775	0.796598	0.367759	802.668579	
50	0.234647	-0.510942	0.826971	67.788246	0.838517	-0.323981	-0.438093	-52.698986	0.491762	0.796226	0.352411	793.737854	
51	0.233555	-0.496443	0.836061	72.548813	0.836165	-0.336302	-0.433276	-51.790127	0.496265	0.800278	0.336563	788.823364	
52	0.232108	-0.481359	0.845235	76.118073	0.840086	-0.338800	-0.423639	-51.107334	0.490287	0.808399	0.325744	784.071411	
53	0.244475	-0.452707	0.857490	78.419075	0.840895	-0.341361	-0.419963	-51.710953	0.482833	0.823729	0.297224	777.173340	
54	0.239672	-0.455580	0.857325	79.776230	0.836185	-0.351833	-0.420725	-53.464985	0.493308	0.817717	0.296624	773.199707	
55	0.242261	-0.448377	0.860389	80.810486	0.834077	-0.356751	-0.420767	-54.007401	0.495606	0.819565	0.287553	769.139587	
56	0.233371	-0.443764	0.865224	81.148827	0.833742	-0.366590	-0.412900	-53.440453	0.500412	0.817732	0.284432	763.624268	
57	0.232605	-0.427116	0.873767	80.001503	0.835838	-0.371554	-0.404131	-53.104790	0.497262	0.824330	0.270573	758.409973	
58	0.225008	-0.434361	0.872183	77.808708	0.832289	-0.379750	-0.403837	-53.467819	0.506622	0.816774	0.276066	756.853333	
59	0.224996	-0.418272	0.880015	73.497673	0.831795	-0.387910	-0.397041	-53.051670	0.507437	0.821325	0.260637	749.612854	
60	0.228525	-0.398218	0.888369	69.738205	0.835164	-0.388729	-0.389089	-51.462292	0.500276	0.830851	0.243742	744.577820	
61	0.224244	-0.403322	0.887157	66.749168	0.829357	-0.399054	-0.391053	-49.585243	0.511743	0.823461	0.245012	742.668579	
62	0.225479	-0.395733	0.890256	63.873985	0.831430	-0.398146	-0.387562	-47.372818	0.507822	0.827572	0.239250	739.888489	
63	0.229508	-0.387812	0.892709	60.901932	0.827660	-0.404866	-0.388667	-43.846863	0.512156	0.828061	0.228055	735.045227	
64	0.232647	-0.383598	0.893716	58.861935	0.823990	-0.410405	-0.390650	-39.225834	0.516638	0.827297	0.220601	731.073181	
65	0.233061	-0.387968	0.891720	57.877232	0.824125	-0.407981	-0.392898	-35.603195	0.516236	0.826458	0.224649	732.722961	
66	0.232461	-0.381605	0.894617	56.969242	0.823344	-0.412438	-0.389870	-33.737915	0.517750	0.827207	0.218316	733.405945	
67	0.231873	-0.370035	0.899617	55.044376	0.825579	-0.414240	-0.383177	-32.639088	0.514446	0.831552	0.209441	730.103699	
68	0.228620	-0.375870	0.898029	53.494122	0.820988	-0.421297	-0.385340	-32.042076	0.523174	0.825367	0.212267	729.516907	
69	0.237322	-0.361951	0.901483	52.021408	0.822405	-0.419058	-0.384758	-31.951685	0.517037	0.832695	0.198218	727.673401	
70	0.233044	-0.365877	0.901014	51.393398	0.816432	-0.429756	-0.385679	-32.004551	0.528327	0.825496	0.198560	727.203247	
71	0.239448	-0.353433	0.904295	51.026833	0.817198	-0.429559	-0.384274	-31.767321	0.524262	0.831002	0.185967	724.491943	
72	0.244378	-0.349985	0.904318	51.183159	0.812661	-0.434866	-0.387909	-31.368155	0.529019	0.829700	0.178147	721.451172	
73	0.248835	-0.334800	0.908841	51.286442	0.814647	-0.435185	-0.383359	-30.452715	0.523862	0.835777	0.164453	718.336487	
74	0.246087	-0.332970	0.910260	50.972141	0.819632	-0.429784	-0.378799	-30.982935	0.517343	0.839295	0.167147	719.482361	
75	0.245013	-0.321697	0.914593	49.702782	0.810390	-0.449880	-0.375337	-32.405380	0.532201	0.833138	0.150472	714.737305	
76	0.248750	-0.309413	0.917817	48.509968	0.813169	-0.448089	-0.371446	-33.559326	0.526193	0.838737	0.140141	713.572083	
77	0.249734	-0.300185	0.920610	47.299614	0.815104	-0.448063	-0.367213	-33.785091	0.522722	0.842098	0.132784	711.675171	
78	0.250502	-0.290490	0.923507	46.806419	0.807866	-0.462937	-0.364750	-34.553333	0.533481	0.837440	0.118709	710.650940	
79	0.261029	-0.262431	0.928975	45.534363	0.819422	-0.448488	-0.356941	-35.188122	0.510305	0.854394	0.097972	705.123047	
80	0.259727	-0.247712	0.933371	42.814644	0.823429	-0.448127	-0.348063	-34.673069	0.504487	0.858965	0.087581	701.688416	
81	0.253597	-0.226770	0.940353	39.141808	0.827963	-0.451772	-0.332233	-32.610603	0.500165	0.862831	0.073188	695.602722	
82	0.242341	-0.209522	0.947297	33.895901	0.829939	-0.460913	-0.314262	-30.405958	0.502465	0.862357	0.062191	692.003906	
83	0.241869	-0.188046	0.951913	27.611210	0.830238	-0.467647	-0.303334	-28.420036	0.502199	0.863681	0.043012	688.535156	
84	0.245009	-0.160510	0.956142	20.998158	0.841555	-0.454484	-0.291941	-24.132839	0.481409	0.876174	0.023724	679.765747	
85	0.247098	-0.149042	0.957460	15.796184	0.844689	-0.451042	-0.288204	-19.344534	0.474808	0.879970	0.014441	680.418457	
86	0.239049	-0.153286	0.958832	11.349543	0.839205	-0.464120	-0.283422	-16.274776	0.488457	0.872408	0.017690	684.539978	
87	0.236191	-0.152943	0.959595	7.092427	0.836804	-0.469968	-0.280872	-14.161114	0.493936	0.869332	0.016980	687.359009	
88	0.239203	-0.132374	0.961904	2.902616	0.841623	-0.465757	-0.273387	-12.421673	0.484202	0.874955	-0.000003	686.059570	
89	0.253294	-0.097707	0.962443	-1.826638	0.854840	-0.443136	-0.269961	-11.403131	0.452869	0.891114	-0.028721	681.993347	
90	0.254999	-0.090016	0.962743	-7.509167	0.858768	-0.436518	-0.268273	-9.845356	0.444402	0.895181	-0.034010	679.191345	
91	0.254273	-0.087820	0.963138	-13.462619	0.864301	-0.426231	-0.267043	-6.513216	0.433969	0.900341	-0.032478	676.230530	
92	0.241582	-0.084379	0.966705	-20.140026	0.876647	-0.408188	-0.254704	-1.119808	0.416088	0.908990	-0.024641	670.199219	
93	0.226432	-0.076095	0.971051	-29.145372	0.870377	-0.431714	-0.236786	3.312515	0.437233	0.898795	-0.031524	683.465820	
94	0.211030	-0.072125	0.974816	-39.452858	0.863947	-0.452732	-0.220525	5.095803	0.457234	0.888725	-0.033229	688.150085	
95	0.204905	-0.073582	0.976013	-50.691166	0.846017	-0.488142	-0.214414	4.820467	0.492208	0.869657	-0.037772	693.786255	
96	0.195473	-0.078991	0.977523	-61.197693	0.837144	-0.505781	-0.208272	5.655740	0.510863	0.859038	-0.032741	697.184570	
97	0.171888	-0.094293	0.980594	-70.379311	0.827790	-0.525815	-0.195663	8.258744	0.534059	0.845357	-0.012328	697.850830	
98	0.186820	-0.077839	0.979306	-78.764557	0.821583	-0.534160	-0.199188	11.325241	0.538609	0.841792	-0.035842	706.627197	
99	0.186215	-0.067491	0.980189	-86.327370	0.817699	-0.542438	-0.192694	14.113358	0.544695	0.837381	-0.045824	709.680725	
100	0.167357	-0.073712	0.983137	-92.627556	0.806554	-0.563242	-0.179527	15.861015	0.566976	0.822997	-0.034811	709.894165	
101	0.163765	-0.067597	0.984181	-97.641510	0.803073	-0.570277	-0.172797	17.225906	0.572935	0.818667	-0.039108	713.005554	
102	0.154400	-0.074191	0.985219	-101.258400	0.793102	-0.585356	-0.168370	17.492535	0.589195	0.807375	-0.031539	711.556030	
103	0.162454	-0.063947	0.984642	-103.784599	0.794099	-0.583840	-0.168933	17.006145	0.585676	0.809346	-0.044068	710.189453	
104	0.161002	-0.047903	0.985791	-105.434395	0.783900	-0.600653	-0.157215	16.343922	0.599649	0.798073	-0.059157	708.837830	
105	0.181376	-0.020604	0.983198	-106.146996	0.794819	-0.585674	-0.158897	15.268256	0.579107	0.810284	-0.089852	705.812012	
106	0.185412	-0.013774	0.982565	-105.529640	0.789107	-0.593792	-0.157229	15.227461	0.585604	0.804500	-0.099228	703.211121	
107	0.217991	0.016918	0.975804	-103.544418	0.818450	-0.547808	-0.173340	14.761199	0.531620	0.836433	-0.133265	701.985596	
108	0.224539	0.044259	0.973460	-101.563232	0.818235	-0.551091	-0.163678	13.667025	0.529220	0.833270	-0.159957	702.585999	
109	0.231253	0.067262	0.970566	-98.561951	0.813944	-0.559847	-0.155136	9.117588	0.532932	0.825861	-0.184214	701.786316	
110	0.234853	0.089733	0.967880	-95.677223	0.809844	-0.568755	-0.143775	2.943033	0.537585	0.817597	-0.206245	700.163147	
111	0.234150	0.111169	0.965824	-91.790512	0.804260	-0.580289	-0.128187	0.213147	0.546206	0.806787	-0.225285	698.586182	
112	0.234232	0.144317	0.961410	-88.517143	0.808296	-0.578390	-0.110105	-1.340991	0.540179	0.802893	-0.252130	698.940430	
113	0.230466	0.167665	0.958527	-86.738472	0.807767	-0.582221	-0.092375	-3.227174	0.542586	0.795554	-0.269618	697.038086	
114	0.223690	0.178006	0.958267	-85.117393	0.817152	-0.570146	-0.084839	-4.595625	0.531250	0.802026	-0.272996	695.842468	
115	0.224899	0.187789	0.956115	-82.742943	0.819298	-0.567585	-0.081237	-7.167153	0.527420	0.801612	-0.281506	694.912476	
116	0.226089	0.202285	0.952871	-79.890312	0.822809	-0.563262	-0.075653	-10.507758	0.521412	0.801134	-0.293791	691.032349	
117	0.231048	0.217072	0.948417	-78.862923	0.821754	-0.565432	-0.070774	-13.262932	0.520902	0.795717	-0.309023	688.261597	
118	0.232811	0.224330	0.946295	-77.620499	0.823139	-0.563647	-0.068892	-15.625605	0.517922	0.794969	-0.315880	684.868408	
119	0.231064	0.229948	0.945374	-76.049835	0.829060	-0.555057	-0.067624	-17.673773	0.509187	0.799396	-0.318896	682.287048	
120	0.234331	0.239733	0.942134	-73.533638	0.825147	-0.561466	-0.062363	-19.550291	0.514026	0.792012	-0.329385	680.819336	
121	0.241699	0.253620	0.936620	-70.542480	0.822618	-0.565511	-0.059149	-20.965496	0.514667	0.784776	-0.345317	678.940796	
122	0.247718	0.264043	0.932157	-67.182426	0.821313	-0.567575	-0.057488	-21.245144	0.513889	0.779832	-0.357462	677.508484	
123	0.252799	0.279033	0.926409	-62.882580	0.821120	-0.568301	-0.052894	-20.822006	0.511720	0.774063	-0.372786	675.550842	
124	0.253581	0.294604	0.921360	-58.515526	0.819423	-0.571594	-0.042757	-19.558428	0.514047	0.765825	-0.386352	674.879517	
125	0.249832	0.304813	0.919061	-55.604187	0.820905	-0.570048	-0.034089	-18.373085	0.513518	0.762976	-0.392640	674.197266	
126	0.256377	0.335766	0.906383	-54.176346	0.818709	-0.573897	-0.018978	-18.128345	0.513798	0.746928	-0.422030	674.721130	
127	0.253387	0.338625	0.906161	-52.549915	0.814583	-0.579943	-0.011058	-16.839666	0.521777	0.740944	-0.422790	670.047852	
128	0.258210	0.350208	0.900378	-49.758099	0.813507	-0.581513	-0.007112	-12.960584	0.521091	0.734299	-0.435050	665.321838	
129	0.259736	0.373798	0.890399	-47.148956	0.814569	-0.580039	0.005891	-6.484689	0.518668	0.723760	-0.455142	666.997986	
130	0.252171	0.388617	0.886220	-45.187450	0.824806	-0.565263	0.013179	-1.409251	0.506069	0.727635	-0.463078	674.061523	
131	0.257688	0.411414	0.874262	-44.545994	0.826333	-0.562782	0.021276	-0.273729	0.500772	0.716947	-0.484988	676.133972	
132	0.239821	0.419470	0.875516	-46.295856	0.831833	-0.553762	0.037459	1.677191	0.500541	0.719299	-0.481734	677.314392	
133	0.238077	0.434423	0.868674	-51.098175	0.836853	-0.545695	0.043546	2.398725	0.492948	0.716584	-0.493466	678.398376	
134	0.241128	0.482108	0.842275	-56.709469	0.831050	-0.550795	0.077354	-1.274877	0.501214	0.681320	-0.533469	678.882629	
135	0.249076	0.490041	0.835355	-62.213287	0.830239	-0.552155	0.076359	-5.007853	0.498665	0.674524	-0.544381	678.672913	
136	0.241593	0.486964	0.839344	-68.399689	0.826219	-0.556861	0.085261	-6.579756	0.508917	0.672882	-0.536873	678.420471	
137	0.248295	0.505292	0.826455	-75.050850	0.825981	-0.556160	0.091883	-5.904351	0.506069	0.659822	-0.555454	679.078491	
138	0.242856	0.497384	0.832844	-82.134506	0.823834	-0.559044	0.093640	-3.928991	0.512171	0.663383	-0.545530	681.662354	
139	0.239110	0.510913	0.825707	-89.666443	0.820554	-0.560985	0.109498	-2.460440	0.519153	0.651354	-0.553370	682.671509	
140	0.233578	0.537488	0.810275	-98.349556	0.824986	-0.550603	0.127419	-3.595850	0.514627	0.638703	-0.572030	684.744141	
141	0.236724	0.542533	0.805989	-106.798820	0.821426	-0.554787	0.132186	-5.167763	0.518868	0.630768	-0.576983	685.074829	
142	0.234273	0.541689	0.807272	-114.147827	0.819897	-0.556286	0.135340	-6.103920	0.522386	0.630173	-0.574453	685.461670	
143	0.229699	0.558010	0.797409	-120.426506	0.812405	-0.561104	0.158631	-6.197467	0.535947	0.611381	-0.582216	684.451233	
144	0.226141	0.551755	0.802760	-126.905449	0.810170	-0.564085	0.159481	-5.763555	0.540820	0.614307	-0.574580	686.144531	
145	0.227926	0.562047	0.795079	-132.332138	0.809733	-0.562893	0.165788	-4.794368	0.540725	0.606014	-0.583408	684.854187	
146	0.223267	0.578236	0.784724	-136.497894	0.808802	-0.559225	0.181957	-2.906071	0.544052	0.594062	-0.592537	682.520325	
147	0.226119	0.589947	0.775132	-139.105423	0.803903	-0.562397	0.193525	-0.756750	0.550102	0.579372	-0.601430	682.228394	
148	0.220200	0.590459	0.776445	-139.670563	0.803621	-0.560990	0.198708	0.848047	0.552908	0.580212	-0.598037	682.312622	
149	0.220671	0.594666	0.773093	-140.226410	0.804666	-0.558939	0.200256	1.883529	0.551198	0.577891	-0.601851	685.306213	
150	0.223270	0.609586	0.760626	-139.771881	0.805568	-0.554748	0.208129	2.786337	0.548829	0.566267	-0.614923	684.168152	
151	0.214833	0.615388	0.758381	-139.533951	0.807430	-0.548774	0.216577	1.932598	0.549459	0.565812	-0.614779	684.188965	
152	0.206176	0.629206	0.749393	-139.053345	0.808488	-0.540957	0.231766	-0.954922	0.551218	0.558090	-0.620239	682.077942	
153	0.201388	0.645388	0.736827	-138.302765	0.806976	-0.535690	0.248653	-5.336167	0.555189	0.544526	-0.628696	679.546326	
154	0.177924	0.646285	0.742062	-136.180145	0.806732	-0.527619	0.266090	-10.422186	0.563497	0.551302	-0.615256	675.906006	
155	0.177821	0.669915	0.720827	-133.226959	0.807710	-0.517787	0.281962	-16.835106	0.562126	0.532081	-0.633172	672.880798	
156	0.175076	0.687056	0.705195	-130.670990	0.802190	-0.514816	0.302418	-24.247017	0.570825	0.512755	-0.641283	670.370789	
157	0.178274	0.704808	0.686630	-128.518326	0.801899	-0.508465	0.313725	-31.232327	0.570244	0.494679	-0.655832	665.763855	
158	0.173696	0.703064	0.689586	-127.713623	0.790783	-0.516908	0.327827	-36.253998	0.586936	0.488371	-0.645757	664.682922	
159	0.175980	0.717079	0.674408	-126.080315	0.783491	-0.516799	0.345055	-37.580330	0.595966	0.467670	-0.652772	660.611877	
160	0.172705	0.722266	0.669704	-123.524742	0.779468	-0.515891	0.355371	-39.501022	0.602167	0.460638	-0.652080	660.185974	
161	0.169967	0.734562	0.656908	-118.531342	0.773233	-0.512668	0.373208	-41.320740	0.610920	0.444511	-0.655125	658.403198	
162	0.174344	0.744723	0.644197	-114.196037	0.774427	-0.507765	0.377412	-39.660141	0.608168	0.433084	-0.665260	656.805176	
163	0.173836	0.747626	0.640964	-112.997078	0.769582	-0.509236	0.385259	-35.233387	0.614432	0.426303	-0.663884	661.782837	
164	0.184154	0.750086	0.635182	-110.819336	0.765076	-0.515087	0.386453	-31.628365	0.617047	0.414797	-0.668729	660.644897	
165	0.191689	0.773435	0.604195	-109.490715	0.789239	-0.487411	0.373542	-27.555573	0.583403	0.405251	-0.703857	660.766479	
166	0.185934	0.786617	0.588778	-108.438751	0.800408	-0.468815	0.373578	-19.828089	0.569892	0.401802	-0.716784	661.879944	
167	0.197101	0.789954	0.580622	-109.772713	0.843725	-0.438289	0.309890	-12.069560	0.499280	0.428806	-0.752892	669.122925	
168	0.174040	0.795726	0.580111	-111.788002	0.812903	-0.448584	0.371433	-8.985525	0.555788	0.406930	-0.724920	667.794250	
169	0.165638	0.791206	0.588689	-116.296638	0.777504	-0.471987	0.415593	-7.939917	0.606674	0.388870	-0.693346	664.648621	
170	0.175778	0.793026	0.583275	-119.948883	0.779167	-0.474202	0.409918	-7.448017	0.601667	0.382414	-0.701255	661.591919	
171	0.189723	0.798277	0.571627	-121.031082	0.762912	-0.486338	0.425961	-7.094003	0.618039	0.355287	-0.701285	657.287048	
172	0.183644	0.803196	0.566700	-122.080849	0.756226	-0.483754	0.440575	-6.489130	0.628011	0.347645	-0.696237	652.918091	
173	0.177949	0.803651	0.567871	-124.279755	0.743791	-0.487686	0.457098	-4.630117	0.644291	0.341037	-0.684532	651.522400	
174	0.187951	0.814731	0.548531	-125.935776	0.747640	-0.480862	0.458049	-3.801082	0.636954	0.324013	-0.699504	648.478516	
175	0.188349	0.819599	0.541092	-127.467506	0.741926	-0.479735	0.468403	-3.434327	0.643484	0.313228	-0.698440	647.838074	
176	0.175305	0.827991	0.532632	-128.938248	0.730805	-0.471955	0.493137	-2.642127	0.659692	0.302802	-0.687837	648.211853	
177	0.151423	0.832928	0.532260	-128.864624	0.698669	-0.471098	0.538452	-3.216396	0.699238	0.290339	-0.653277	646.815979	
178	0.162737	0.847744	0.504823	-127.063072	0.703557	-0.458417	0.543013	-2.540697	0.691755	0.266804	-0.671038	643.491272	
179	0.200646	0.859201	0.470653	-125.032608	0.738462	-0.448341	0.503653	-0.833598	0.643752	0.246504	-0.724445	643.752869	
180	0.140077	0.873667	0.465921	-124.503426	0.697872	-0.420925	0.579481	-1.689295	0.702392	0.243982	-0.668671	658.575500	
181	0.133020	0.889261	0.437629	-121.620842	0.677197	-0.403956	0.615001	-7.848713	0.723679	0.214554	-0.655939	658.580627	
182	0.110146	0.901027	0.419544	-119.410713	0.651957	-0.384111	0.653767	-7.980327	0.750214	0.201515	-0.629740	653.680359	
183	0.102922	0.907033	0.408287	-120.768356	0.660136	-0.369330	0.654078	-7.247925	0.744063	0.202207	-0.636777	655.858643	
184	0.078840	0.915706	0.394037	-121.869370	0.646376	-0.347877	0.679104	-8.971117	0.758937	0.201156	-0.619317	651.642761	
185	0.063102	0.917218	0.393355	-123.914398	0.626288	-0.343266	0.699953	-12.588312	0.777035	0.202185	-0.596104	650.316956	
186	0.059407	0.920440	0.386341	-124.884926	0.628959	-0.335053	0.701535	-15.209002	0.775167	0.201317	-0.598824	650.480225	
187	0.076088	0.925220	0.371722	-123.350777	0.664686	-0.324953	0.672756	-16.986776	0.743240	0.195891	-0.639706	651.348511	
188	0.075448	0.935548	0.345047	-120.201637	0.673939	-0.302879	0.673849	-16.780458	0.734926	0.181700	-0.653354	651.285400	
189	0.102107	0.939955	0.325666	-118.630173	0.685685	-0.303685	0.661524	-16.741104	0.720703	0.155759	-0.675521	654.229736	
190	0.109132	0.941936	0.317562	-118.205559	0.704676	-0.298634	0.643623	-17.194410	0.701087	0.153539	-0.696351	651.318237	
191	0.100732	0.945478	0.309716	-118.297791	0.630523	-0.301470	0.715233	-19.764133	0.769607	0.123237	-0.626514	649.523499	
192	0.148338	0.940685	0.305134	-118.623459	0.654907	-0.324636	0.682429	-23.335039	0.741009	0.098605	-0.664218	647.508667	
193	0.141789	0.940942	0.307447	-117.491959	0.654410	-0.322135	0.684089	-25.307867	0.742727	0.104201	-0.661438	640.495056	
194	0.168676	0.940982	0.293430	-116.199944	0.714265	-0.321837	0.621488	-25.786081	0.679246	0.104758	-0.726397	633.523987	
195	0.182255	0.946302	0.267012	-116.418755	0.748688	-0.309597	0.586189	-26.107939	0.637379	0.093074	-0.764910	632.545776	
196	0.180058	0.948099	0.262084	-115.310860	0.767250	-0.302101	0.565742	-25.051895	0.615555	0.099218	-0.781824	623.490723	
197	0.184254	0.950775	0.249153	-115.178093	0.768802	-0.297351	0.566153	-24.181526	0.612370	0.087234	-0.785745	622.537292	
198	0.189677	0.952672	0.237568	-113.628014	0.772039	-0.294205	0.563383	-22.868258	0.606614	0.076551	-0.791304	619.790283	
199	0.201785	0.955368	0.215766	-113.973289	0.770433	-0.290850	0.567310	-22.175285	0.604746	0.051760	-0.794736	624.911560	
200	0.207926	0.958745	0.193843	-114.070534	0.747455	-0.283565	0.600753	-20.433277	0.630936	0.019977	-0.775579	627.805054	
201	0.209972	0.960455	0.182863	-113.791962	0.774001	-0.277564	0.569106	-19.196003	0.597358	0.022041	-0.801673	625.246033	
202	0.209029	0.962951	0.170387	-115.025421	0.766215	-0.269538	0.583323	-17.042717	0.607638	0.008623	-0.794169	622.467102	
203	0.219195	0.961829	0.163824	-117.265228	0.781396	-0.273604	0.560860	-14.646042	0.584275	0.005075	-0.811541	618.069580	
204	0.227869	0.961707	0.152300	-120.284103	0.788317	-0.274025	0.550880	-14.457003	0.571520	-0.005467	-0.820571	617.975525	
205	0.252221	0.959425	0.126053	-122.372742	0.799393	-0.279992	0.531580	-15.789875	0.545305	-0.033309	-0.837576	615.113892	
206	0.256408	0.958592	0.123918	-123.164864	0.791844	-0.281845	0.541802	-15.703793	0.554294	-0.040798	-0.831322	607.154053	
207	0.242124	0.961254	0.131785	-126.228203	0.784116	-0.273859	0.556925	-15.132958	0.571437	-0.031509	-0.820042	606.169983	
